0		0
1		0.00314159
2		0.00628317
3		0.00942472
4		0.0125662
5		0.0157077
6		0.0188491
7		0.0219904
8		0.0251316
9		0.0282727
10		0.0314137
11		0.0345545
12		0.0376952
13		0.0408357
14		0.0439761
15		0.0471162
16		0.0502562
17		0.0533959
18		0.0565354
19		0.0596747
20		0.0628137
21		0.0659524
22		0.0690908
23		0.072229
24		0.0753668
25		0.0785043
26		0.0816415
27		0.0847783
28		0.0879147
29		0.0910507
30		0.0941864
31		0.0973217
32		0.100456
33		0.103591
34		0.106725
35		0.109858
36		0.112991
37		0.116124
38		0.119256
39		0.122387
40		0.125518
41		0.128649
42		0.131779
43		0.134908
44		0.138037
45		0.141165
46		0.144292
47		0.147419
48		0.150545
49		0.153671
50		0.156796
51		0.15992
52		0.163043
53		0.166166
54		0.169288
55		0.17241
56		0.17553
57		0.17865
58		0.181769
59		0.184888
60		0.188005
61		0.191122
62		0.194238
63		0.197353
64		0.200467
65		0.20358
66		0.206692
67		0.209804
68		0.212915
69		0.216024
70		0.219133
71		0.222241
72		0.225348
73		0.228453
74		0.231558
75		0.234662
76		0.237765
77		0.240867
78		0.243967
79		0.247067
80		0.250166
81		0.253263
82		0.25636
83		0.259455
84		0.262549
85		0.265643
86		0.268734
87		0.271825
88		0.274915
89		0.278003
90		0.28109
91		0.284176
92		0.287261
93		0.290345
94		0.293427
95		0.296508
96		0.299588
97		0.302666
98		0.305743
99		0.308819
100		0.311893
101		0.314967
102		0.318038
103		0.321109
104		0.324178
105		0.327245
106		0.330311
107		0.333376
108		0.336439
109		0.339501
110		0.342562
111		0.345621
112		0.348678
113		0.351734
114		0.354788
115		0.357841
116		0.360892
117		0.363942
118		0.36699
119		0.370037
120		0.373082
121		0.376125
122		0.379167
123		0.382207
124		0.385246
125		0.388282
126		0.391318
127		0.394351
128		0.397383
129		0.400413
130		0.403441
131		0.406468
132		0.409492
133		0.412516
134		0.415537
135		0.418556
136		0.421574
137		0.42459
138		0.427604
139		0.430616
140		0.433626
141		0.436635
142		0.439642
143		0.442646
144		0.445649
145		0.44865
146		0.451649
147		0.454646
148		0.457641
149		0.460634
150		0.463625
151		0.466614
152		0.469601
153		0.472587
154		0.47557
155		0.478551
